Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1900	Knae	C	2404	Orrag	C40048A-8	 	Ni Va 		102	NaVa	M3 V	{ -2 }	(A34-1)	[2239]	B	0	-120

1105	Knae	C	2406	Kakifoe	C5A0899-8	 	He Ph 		901	Va	F6 V	{ 0 }	(C78-1)	[]	Be	0	0
1201	Knae	C	2406	Kakifoe	X5A0000-8	 	Di He 		001	Va	F6 V	{ -3 }	(C00+2)	[0000]	B	0	24
1447	Knae	C	2406	Kakifoe	X5A0000-8	 	Di He 		001	Wild	F6 V	{ -3 }	(C00+1)	[0000]	B	0	12
1508	Knae	C	2406	Kakifoe	X5A0000-8	 	Di He 		001	Wild	F6 V	{ -3 }	(C00+2)	[0000]	B	0	24
1900	Knae	C	2406	Kakifoe	B5A07AC-A	 	He 		601	NaVa	F6 V	{ 2 }	(C6A-1)	[996C]	B	0	-720

1105	Knae	C	2409	Dzoghonuedz	D559754-2	 			801	Va	F7 V	{ 0 }	(366+2)	[]	B	0	0
1201	Knae	C	2409	Dzoghonuedz	X5597BB-2	 		B	901	Va	F7 V	{ -2 }	(369-1)	[4511]	B	0	-162
1447	Knae	C	2409	Dzoghonuedz	X559786-0	 			401	Wild	F7 V	{ -2 }	(364-4)	[3551]	B	0	-288
1508	Knae	C	2409	Dzoghonuedz	X559724-0	 			301	Wild	F7 V	{ -2 }	(364-4)	[6581]	B	0	-288
1900	Knae	C	2409	Dzoghonuedz	C559546-4	 	Ni 		801	NaVa	F7 V	{ -2 }	(342-2)	[6326]	B	0	-48

1105	Knae	G	2413	Kagesonaegh	B452677-8	 	Ni Po 		803	Va	G8 V	{ 0 }	(D56+1)	[]	B	0	0
1201	Knae	G	2413	Kagesonaegh	D45267B-7	 	Ni Po 		903	Va	G8 V	{ -3 }	(A50+1)	[6357]	B	0	50
1447	Knae	G	2413	Kagesonaegh	D452576-3	 	Ni Po 		403	Wild	G8 V	{ -3 }	(A40+2)	[4292]	B	0	80
1508	Knae	G	2413	Kagesonaegh	D452577-4	 	Ni Po 		503	Wild	G8 V	{ -3 }	(A41+1)	[4266]	B	0	40
1900	Knae	G	2413	Kagesonaegh	E452110-5	 	Lo Po 		103	NaVa	G8 V	{ -3 }	(A00+4)	[5114]	B	0	40

1105	Knae	G	2416	Gakoungengaz	A303554-A	 	Ic Va Ni 		406	VA	M1 V M4 V	{ 0 }	(A44+1)	[]	B	0	0
1201	Knae	G	2416	Gakoungengaz	X303000-A	 	Di Ic Va 		006	VA	M1 V M4 V	{ -1 }	(A00-1)	[0000]	B	0	-10
1447	Knae	G	2416	Gakoungengaz	X303000-A	 	Di Ic Va 		006	Wild	M1 V M4 V	{ -1 }	(A00-3)	[0000]	B	0	-30
1508	Knae	G	2416	Gakoungengaz	X303000-A	 	Di Ic Va 		006	Wild	M1 V M4 V	{ -1 }	(A00-5)	[0000]	B	0	-50
1900	Knae	G	2416	Gakoungengaz	E303555-4	 	Ic Va Ni 		706	NaVa	M1 V M4 V	{ -3 }	(441-4)	[9211]	B	0	-64

1105	Knae	G	2417	Zaekakue	C32487A-8	 	Ph Pi 		224	VA	F4 V	{ 0 }	(D78-1)	[]	BDe	0	0
1201	Knae	G	2417	Zaekakue	X324000-8	 	Di Pi 		024	VA	F4 V	{ -3 }	(D00+1)	[0000]	BD	0	13
1447	Knae	G	2417	Zaekakue	X324000-8	 	Di Pi 		024	Wild	F4 V	{ -3 }	(D00-2)	[0000]	BD	0	-26
1508	Knae	G	2417	Zaekakue	X324000-8	 	Di 		024	Wild	F4 V	{ -3 }	(D00+1)	[0000]	B	0	13
1900	Knae	G	2417	Zaekakue	X324742-2	 	Pi 		124	NaVa	F4 V	{ -2 }	(760+2)	[9591]	BD	0	84

1105	Knae	G	2419	Oungakh	C779420-7	 	Ni 		904	VA	K1 V	{ 0 }	(531+3)	[]	B	0	0
1201	Knae	G	2419	Oungakh	X779432-3	 	Ni 		504	VA	K1 V	{ -3 }	(531+1)	[5135]	B	0	15
1447	Knae	G	2419	Oungakh	X779000-3	 	Di 		004	Wild	K1 V	{ -3 }	(500-4)	[0000]	B	0	-20
1508	Knae	G	2419	Oungakh	X779000-3	 	Di 		004	Wild	K1 V	{ -3 }	(500+2)	[0000]	B	0	10
1900	Knae	G	2419	Oungakh	D779000-3	 	Di 		004	NaVa	K1 V	{ -3 }	(500+1)	[0000]	B	0	5

1105	Knae	K	2421	Ghaezoa	C575123-2	 	Lo 		123	VA	F3 V M0 V	{ 0 }	(900-1)	[]	B	0	0
1201	Knae	K	2421	Ghaezoa	X575000-1	 	Di 		023	VA	F3 V M0 V	{ -3 }	(900-5)	[0000]	B	0	-45
1447	Knae	K	2421	Ghaezoa	X575000-1	 	Di 		023	Wild	F3 V M0 V	{ -3 }	(900+1)	[0000]	B	0	9
1508	Knae	K	2421	Ghaezoa	X575000-1	 	Di 		023	Wild	F3 V M0 V	{ -3 }	(900-1)	[0000]	B	0	-9
1900	Knae	K	2421	Ghaezoa	C5757A9-1	 	Ag Pi 		523	NaVa	F3 V M0 V	{ 0 }	(968+3)	[5711]	BCD	0	1296

1105	Knae	K	2424	Athag	B256265-A	 	Lo 		202	VA	F0 V	{ 0 }	(A10+2)	[]	B	0	0
1201	Knae	K	2424	Athag	X256310-3	 	Lo 		102	VA	F0 V	{ -3 }	(820+1)	[2144]	B	0	16
1447	Knae	K	2424	Athag	X256000-3	 	Di 		002	Wild	F0 V	{ -3 }	(800+1)	[0000]	B	0	8
1508	Knae	K	2424	Athag	X256000-3	 	Di 		002	Wild	F0 V	{ -3 }	(800+4)	[0000]	B	0	32
1900	Knae	K	2424	Athag	D256787-5	 	Ag 		102	NaVa	F0 V	{ -1 }	(86A+1)	[9668]	BC	0	480

1105	Knae	O	2432	Uaegzo	C64A778-6	 	Pi Wa 		315	Ve	G3 V M3 V	{ 0 }	(564+4)	[]	BD	0	0
1201	Knae	O	2432	Uaegzo	E64A679-3	 	Ni Wa 	B	415	Ve	G3 V M3 V	{ -3 }	(552+1)	[4331]	B	0	50
1447	Knae	O	2432	Uaegzo	E64A000-3	 	Di Wa 		015	Wild	G3 V M3 V	{ -3 }	(500+5)	[0000]	B	0	25
1508	Knae	O	2432	Uaegzo	E64A000-3	 	Di Wa 		015	Wild	G3 V M3 V	{ -3 }	(500+1)	[0000]	B	0	5
1900	Knae	O	2432	Uaegzo	C64A47A-7	 	Ni Wa 		515	NaVa	G3 V M3 V	{ -2 }	(532-2)	[124A]	B	0	-60

1105	Knae	O	2433	Aethrigin	D643468-2	 	Ni Po 		501	Ve	K7 V	{ 0 }	(536-4)	[]	B	0	0
1201	Knae	O	2433	Aethrigin	X643412-1	 	Ni Po 	B	301	Ve	K7 V	{ -3 }	(533+3)	[4151]	B	0	135
1447	Knae	O	2433	Aethrigin	X643000-1	 	Di Po 		001	Wild	K7 V	{ -3 }	(500-1)	[0000]	B	0	-5
1508	Knae	O	2433	Aethrigin	X643000-1	 	Di Po 		001	Wild	K7 V	{ -3 }	(500-4)	[0000]	B	0	-20
1900	Knae	O	2433	Aethrigin	E643431-2	 	Ni Po 		601	NaVa	K7 V	{ -3 }	(530-3)	[1126]	B	0	-45

1105	Knae	O	2434	Foevirzaz	C5496BE-5	 	Ni 		400	Ve	F5 V M8 V	{ 0 }	(C55+1)	[]	B	0	0
1201	Knae	O	2434	Foevirzaz	X549676-2	 	Ni 		500	Ve	F5 V M8 V	{ -3 }	(C51+4)	[33A1]	B	0	240
1447	Knae	O	2434	Foevirzaz	X549000-2	 	Di 		000	Wild	F5 V M8 V	{ -3 }	(C00-1)	[0000]	B	0	-12
1508	Knae	O	2434	Foevirzaz	X549000-2	 	Di 		000	Wild	F5 V M8 V	{ -3 }	(C00-2)	[0000]	B	0	-24
1900	Knae	O	2434	Foevirzaz	C549679-5	 	Ni 		800	NaVa	F5 V M8 V	{ -2 }	(C52+1)	[7416]	B	0	120

1105	Knae	O	2435	Teuesonuekhs	B230630-8	 	De Na Po Ni 		100	Ve	K2 V	{ 0 }	(756-4)	[]	B	0	0
1201	Knae	O	2435	Teuesonuekhs	X230000-8	 	De Di Na Po 		000	Ve	K2 V	{ -3 }	(700-2)	[0000]	B	0	-14
1447	Knae	O	2435	Teuesonuekhs	X230000-8	 	De Di Na Po 		000	Wild	K2 V	{ -3 }	(700+4)	[0000]	B	0	28
1508	Knae	O	2435	Teuesonuekhs	X230000-8	 	De Di Po 		000	Wild	K2 V	{ -3 }	(700+2)	[0000]	B	0	14
1900	Knae	O	2435	Teuesonuekhs	B230220-9	 	De Lo Po 		300	NaVa	K2 V	{ 0 }	(710-1)	[2266]	B	0	-7

1105	Knae	O	2436	Vuegho	C585578-3	 	Ag Pr Ni 		404	Ve	G5 V	{ 0 }	(942+1)	[]	BcC	0	0
1201	Knae	O	2436	Vuegho	D58559C-0	 	Ag Pr Ni 	B	304	Ve	G5 V	{ -2 }	(943+1)	[6381]	BcC	0	108
1447	Knae	O	2436	Vuegho	D585000-0	 	Ba 		004	Wild	G5 V	{ -3 }	(900-3)	[0000]	B	0	-27
1508	Knae	O	2436	Vuegho	D585000-0	 	Ba 		004	Wild	G5 V	{ -3 }	(900+1)	[0000]	B	0	9
1900	Knae	O	2436	Vuegho	B58588B-4	 	Pa Ri Ph 		704	NaVa	G5 V	{ 1 }	(973+1)	[5931]	BcCe	0	189

1105	Knae	O	2440	Goguekurrgh	E50179A-5	 	Ic Va Na Pi 		907	Ve	M1 V M1 V	{ 0 }	(768-3)	[]	BD	0	0
1201	Knae	O	2440	Goguekurrgh	X501000-5	 	Di Ic Va Na Pi 		007	Ve	M1 V M1 V	{ -3 }	(700+1)	[0000]	BD	0	7
1447	Knae	O	2440	Goguekurrgh	X501000-5	 	Di Ic Va Na Pi 		007	Wild	M1 V M1 V	{ -3 }	(700-1)	[0000]	BD	0	-7
1508	Knae	O	2440	Goguekurrgh	X501000-5	 	Di Ic Va 		007	Wild	M1 V M1 V	{ -3 }	(700-5)	[0000]	B	0	-35
1900	Knae	O	2440	Goguekurrgh	A501276-C	 	Ic Va Lo 		907	NaVa	M1 V M1 V	{ 1 }	(E11-5)	[633B]	B	0	-70

1105	Knae	D	2502	Knuzae	C255446-6	 	Ni Pa 		901	Va	F8 V	{ 0 }	(933+3)	[]	Bc	0	0
1201	Knae	D	2502	Knuzae	E255448-5	 	Ni Pa 		501	Va	F8 V	{ -3 }	(930+2)	[2159]	Bc	0	54
1447	Knae	D	2502	Knuzae	E255000-5	 	Di 		001	Wild	F8 V	{ -3 }	(900-4)	[0000]	B	0	-36
1508	Knae	D	2502	Knuzae	E255000-5	 	Di 		001	Wild	F8 V	{ -3 }	(900+1)	[0000]	B	0	9
1900	Knae	D	2502	Knuzae	X255213-0	 	Lo 		901	NaVa	F8 V	{ -3 }	(910-4)	[6143]	B	0	-36

1105	Knae	D	2508	Egvagh	C510222-5	 	Lo 		601	Va	K5 V	{ 0 }	(810+2)	[]	B	0	0
1201	Knae	D	2508	Egvagh	X510000-5	 	Di 		001	Va	K5 V	{ -3 }	(800+3)	[0000]	B	0	24
1447	Knae	D	2508	Egvagh	X510000-5	 	Di 		001	Wild	K5 V	{ -3 }	(800-3)	[0000]	B	0	-24
1508	Knae	D	2508	Egvagh	X510000-5	 	Di 		001	Wild	K5 V	{ -3 }	(800+1)	[0000]	B	0	8
1900	Knae	D	2508	Egvagh	B510111-7	 	Lo 		801	NaVa	K5 V	{ -1 }	(800+1)	[1168]	B	0	8

1105	Knae	H	2517	Ksaga	C6538BB-2	 	Ph Po 		800	VA	F5 V	{ 0 }	(775+1)	[]	Be	0	0
1201	Knae	H	2517	Ksaga	E653873-2	 	Ph Po 	B	900	VA	F5 V	{ -2 }	(776-2)	[8671]	Be	0	-588
1447	Knae	H	2517	Ksaga	E653851-0	 	Ph Po 		400	Wild	F5 V	{ -2 }	(772-1)	[B691]	Be	0	-98
1508	Knae	H	2517	Ksaga	E6538DD-1	 	Ph Po 		400	Wild	F5 V	{ -2 }	(775-3)	[B684]	Be	0	-735
1900	Knae	H	2517	Ksaga	D653415-1	 	Ni Po 		600	NaVa	F5 V	{ -3 }	(733-1)	[2191]	B	0	-63

1105	Knae	L	2522	Knoeougarrg	X237311-0	 	Lo 		703	VA	K9 V M3 V	{ 0 }	(420+1)	[]	B	0	0
1201	Knae	L	2522	Knoeougarrg	X237000-0	 	Ba 		003	VA	K9 V M3 V	{ -3 }	(400-4)	[0000]	B	0	-16
1447	Knae	L	2522	Knoeougarrg	X237000-0	 	Ba 		003	Wild	K9 V M3 V	{ -3 }	(400+5)	[0000]	B	0	20
1508	Knae	L	2522	Knoeougarrg	X237000-0	 	Ba 		003	Wild	K9 V M3 V	{ -3 }	(400+2)	[0000]	B	0	8
1900	Knae	L	2522	Knoeougarrg	B237796-7	 			503	NaVa	K9 V M3 V	{ 0 }	(464-1)	[4747]	B	0	-96

1105	Knae	L	2527	Vuthengang	C76A244-5	 	Lo Wa 		713	Ve	F1 V	{ 0 }	(910+1)	[]	B	0	0
1201	Knae	L	2527	Vuthengang	E76A220-4	 	Lo Wa 		913	Ve	F1 V	{ -3 }	(910+1)	[1129]	B	0	9
1447	Knae	L	2527	Vuthengang	E76A000-4	 	Di Wa 		013	Wild	F1 V	{ -3 }	(900+1)	[0000]	B	0	9
1508	Knae	L	2527	Vuthengang	E76A000-4	 	Di Wa 		013	Wild	F1 V	{ -3 }	(900+2)	[0000]	B	0	18
1900	Knae	L	2527	Vuthengang	B76A7AC-6	 	Ri Wa 		513	NaVa	F1 V	{ 1 }	(969+1)	[B849]	BC	0	486

1105	Knae	L	2528	Kuellingez	E484534-6	 	Ag Pr Ni 		505	Ve	K9 V	{ 0 }	(842-1)	[]	BcC	0	0
1201	Knae	L	2528	Kuellingez	X484567-3	 	Ag Pr Ni 	B	305	Ve	K9 V	{ -2 }	(840+1)	[53A4]	BcC	0	32
1447	Knae	L	2528	Kuellingez	X484000-3	 	Di 		005	Wild	K9 V	{ -3 }	(800-2)	[0000]	B	0	-16
1508	Knae	L	2528	Kuellingez	X484000-3	 	Di 		005	Wild	K9 V	{ -3 }	(800-4)	[0000]	B	0	-32
1900	Knae	L	2528	Kuellingez	D484200-7	 	Lo 		605	NaVa	K9 V	{ -3 }	(810-3)	[6184]	B	0	-24

1105	Knae	L	2529	Ksoghzozaz	D9B3567-6	 	Fl Ni Px 		311	Ve	M3 V M8 V	{ 0 }	(841+1)	[]	B	0	0
1201	Knae	L	2529	Ksoghzozaz	X9B3000-6	 	Di Fl Px 		011	Ve	M3 V M8 V	{ -3 }	(800-2)	[0000]	B	0	-16
1447	Knae	L	2529	Ksoghzozaz	X9B3000-6	 	Di Fl Px 		011	Wild	M3 V M8 V	{ -3 }	(800-2)	[0000]	B	0	-16
1508	Knae	L	2529	Ksoghzozaz	X9B3000-6	 	Di Fl 		011	Wild	M3 V M8 V	{ -3 }	(800+4)	[0000]	B	0	32
1900	Knae	L	2529	Ksoghzozaz	A9B3778-B	 	Fl 		711	NaVa	M3 V M8 V	{ 2 }	(A6A+1)	[A91C]	B	0	600

1105	Knae	P	2535	Llaoe	C746451-A	 	Ni Pa 		224	Ve	G9 V	{ 0 }	(936-2)	[]	Bc	0	0
1201	Knae	P	2535	Llaoe	D746400-7	 	Ni Pa 		224	Ve	G9 V	{ -3 }	(333-2)	[7176]	Bc	0	-54
1447	Knae	P	2535	Llaoe	D746000-7	 	Di 		024	Wild	G9 V	{ -3 }	(300-3)	[0000]	B	0	-9
1508	Knae	P	2535	Llaoe	D746000-7	 	Di 		024	Wild	G9 V	{ -3 }	(300-2)	[0000]	B	0	-6
1900	Knae	P	2535	Llaoe	X74668A-2	 	Ag Ni 		124	NaVa	G9 V	{ -2 }	(350+1)	[6452]	BC	0	15

1105	Knae	P	2540	Ghoeoer	C679536-6	 	Ni 		210	Ve	F4 V	{ 0 }	(C46+1)	[]	B	0	0
1201	Knae	P	2540	Ghoeoer	D6795AA-2	 	Ni 	B	210	Ve	F4 V	{ -3 }	(C42-3)	[1261]	B	0	-288
1447	Knae	P	2540	Ghoeoer	D679000-2	 	Di 		010	Wild	F4 V	{ -3 }	(C00-4)	[0000]	B	0	-48
1508	Knae	P	2540	Ghoeoer	D679000-2	 	Di 		010	Wild	F4 V	{ -3 }	(C00+1)	[0000]	B	0	12
1900	Knae	P	2540	Ghoeoer	D679000-2	 	Di 		010	NaVa	F4 V	{ -3 }	(C00+1)	[0000]	B	0	12

1105	Knae	D	2602	Doukaedhal	C43487B-8	 	Ph 		704	Va	F2 V M1 V	{ 0 }	(977-2)	[]	Be	0	0
1201	Knae	D	2602	Doukaedhal	X434000-8	 	Di 		004	Va	F2 V M1 V	{ -3 }	(900+1)	[0000]	B	0	9
1447	Knae	D	2602	Doukaedhal	X434000-8	 	Di 		004	Wild	F2 V M1 V	{ -3 }	(900-3)	[0000]	B	0	-27
1508	Knae	D	2602	Doukaedhal	X434000-8	 	Di 		004	Wild	F2 V M1 V	{ -3 }	(900-4)	[0000]	B	0	-36
1900	Knae	D	2602	Doukaedhal	D434978-8	 	Hi 		404	NaVa	F2 V M1 V	{ -1 }	(985+1)	[8856]	BE	0	360

1105	Knae	D	2606	Aenggnaeng	C763626-3	 	Ni Ri 		706	Va	F9 V M1 V	{ 0 }	(753+4)	[]	BC	0	0
1201	Knae	D	2606	Aenggnaeng	E763653-2	 	Ni Ri 	B	806	Va	F9 V M1 V	{ -2 }	(754+1)	[1451]	BC	0	140
1447	Knae	D	2606	Aenggnaeng	E763437-0	 	Ni 		406	Wild	F9 V M1 V	{ -3 }	(733-1)	[3152]	B	0	-63
1508	Knae	D	2606	Aenggnaeng	E763413-1	 	Ni 		306	Wild	F9 V M1 V	{ -3 }	(730-2)	[4173]	B	0	-42
1900	Knae	D	2606	Aenggnaeng	B763688-5	 	Ni Ri 		706	NaVa	F9 V M1 V	{ 0 }	(754+1)	[4662]	BC	0	140

1105	Knae	D	2607	Ksoulla	D441555-6	 	He Ni Po 		617	Va	G5 V M8 V	{ 0 }	(942+2)	[]	B	0	0
1201	Knae	D	2607	Ksoulla	X441545-5	 	He Ni Po 		417	Va	G5 V M8 V	{ -3 }	(940+4)	[1283]	B	0	144
1447	Knae	D	2607	Ksoulla	X441000-5	 	Di He Po 		017	Wild	G5 V M8 V	{ -3 }	(900-4)	[0000]	B	0	-36
1508	Knae	D	2607	Ksoulla	X441000-5	 	Di He Po 		017	Wild	G5 V M8 V	{ -3 }	(900-2)	[0000]	B	0	-18
1900	Knae	D	2607	Ksoulla	D441444-5	 	He Ni Po 		617	NaVa	G5 V M8 V	{ -3 }	(930-4)	[8136]	B	0	-108

1105	Knae	D	2610	Zagezoeng	C300878-5	 	Na Pi Ph Va 		702	Va	F0 V M4 V	{ 0 }	(B7A-1)	[]	BDe	0	0
1201	Knae	D	2610	Zagezoeng	X300000-5	 	Di Na Pi Va 		002	Va	F0 V M4 V	{ -3 }	(B00+1)	[0000]	BD	0	11
1447	Knae	D	2610	Zagezoeng	X300000-5	 	Di Na Pi Va 		002	Wild	F0 V M4 V	{ -3 }	(B00+3)	[0000]	BD	0	33
1508	Knae	D	2610	Zagezoeng	X300000-5	 	Di Va 		002	Wild	F0 V M4 V	{ -3 }	(B00+1)	[0000]	B	0	11
1900	Knae	D	2610	Zagezoeng	B300312-8	 	Lo Va 		302	NaVa	F0 V M4 V	{ -1 }	(D20-1)	[5217]	B	0	-26

1105	Knae	H	2612	Aenkouz	A310A78-E	 	Hi Na In 		400	Va	M3 V	{ 0 }	(A98+3)	[]	BE	0	0
1201	Knae	H	2612	Aenkouz	X310000-E	 	Di Na In 		000	Va	M3 V	{ 0 }	(A00+2)	[0000]	BE	0	20
1447	Knae	H	2612	Aenkouz	X310000-E	 	Di Na In 		000	Wild	M3 V	{ 0 }	(A00-1)	[0000]	BE	0	-10
1508	Knae	H	2612	Aenkouz	X310000-E	 	Di 		000	Wild	M3 V	{ -1 }	(A00-3)	[0000]	B	0	-30
1900	Knae	H	2612	Aenkouz	C310311-7	 	Lo 		200	NaVa	M3 V	{ -2 }	(A20+1)	[117B]	B	0	20

1105	Knae	H	2616	Gvekse	B677564-B	 	Ag Ni 		605	VA	F7 V	{ 0 }	(A46-1)	[]	BC	0	0
1201	Knae	H	2616	Gvekse	D677574-6	 	Ag Ni 		305	VA	F7 V	{ -2 }	(542-1)	[9387]	BC	0	-40
1447	Knae	H	2616	Gvekse	D677000-6	 	Di 		005	Wild	F7 V	{ -3 }	(500+1)	[0000]	B	0	5
1508	Knae	H	2616	Gvekse	D677000-6	 	Di 		005	Wild	F7 V	{ -3 }	(500+1)	[0000]	B	0	5
1900	Knae	H	2616	Gvekse	B677796-A	 	Ag Pi 		205	NaVa	F7 V	{ 3 }	(A69-3)	[6A2D]	BCD	0	-1620

1105	Knae	H	2620	Aeghikhsghes	D384875-4	 	Pa Ri Ph 		814	VA	F8 V	{ 0 }	(776-2)	[]	BcCe	0	0
1201	Knae	H	2620	Aeghikhsghes	X3848BF-3	 	Pa Ri Ph 	B	914	VA	F8 V	{ -1 }	(776+2)	[8735]	BcCe	0	588
1447	Knae	H	2620	Aeghikhsghes	X384879-0	 	Pa Ri Ph 		414	Wild	F8 V	{ -1 }	(772-4)	[8761]	BcCe	0	-392
1508	Knae	H	2620	Aeghikhsghes	X3848AB-0	 	Pa Ri Ph 		314	Wild	F8 V	{ -1 }	(776-5)	[B791]	BcCe	0	-1470
1900	Knae	H	2620	Aeghikhsghes	E38499A-6	 	Hi Pr 		914	NaVa	F8 V	{ -1 }	(786-2)	[6814]	BcE	0	-672

1105	Knae	L	2623	Thueaen	DAA6A78-8	 	Fl Hi In 		912	VA	G1 V	{ 0 }	(899-2)	[]	BE	0	0
1201	Knae	L	2623	Thueaen	XAA6000-8	 	Di Fl In 		012	VA	G1 V	{ -2 }	(800-1)	[0000]	BE	0	-8
1447	Knae	L	2623	Thueaen	XAA6000-8	 	Di Fl In 		012	Wild	G1 V	{ -2 }	(800-3)	[0000]	BE	0	-24
1508	Knae	L	2623	Thueaen	XAA6000-8	 	Di Fl 		012	Wild	G1 V	{ -3 }	(800+4)	[0000]	B	0	32
1900	Knae	L	2623	Thueaen	DAA6245-5	 	Fl Lo 		312	NaVa	G1 V	{ -3 }	(510-1)	[3124]	B	0	-5

1105	Knae	L	2629	Egefae	C200235-A	 	Lo Va 		820	Ve	M6 V	{ 0 }	(710+4)	[]	B	0	0
1201	Knae	L	2629	Egefae	X200000-A	 	Di Va 		020	Ve	M6 V	{ -1 }	(700+5)	[0000]	B	0	35
1447	Knae	L	2629	Egefae	X200000-A	 	Di Va 		020	Wild	M6 V	{ -1 }	(700+1)	[0000]	B	0	7
1508	Knae	L	2629	Egefae	X200000-A	 	Di Va 		020	Wild	M6 V	{ -1 }	(700+1)	[0000]	B	0	7
1900	Knae	L	2629	Egefae	B200525-C	 	Ni Va 		420	NaVa	M6 V	{ 1 }	(742+1)	[965B]	B	0	56

1105	Knae	D	2703	Naon	C9D65A5-8	 	Ni 		603	Va	F8 V	{ 0 }	(746-1)	[]	B	0	0
1201	Knae	D	2703	Naon	X9D6000-8	 	Di 		003	Va	F8 V	{ -3 }	(700-3)	[0000]	B	0	-21
1447	Knae	D	2703	Naon	X9D6000-8	 	Di 		003	Wild	F8 V	{ -3 }	(700+1)	[0000]	B	0	7
1508	Knae	D	2703	Naon	X9D6000-8	 	Di 		003	Wild	F8 V	{ -3 }	(700-4)	[0000]	B	0	-28
1900	Knae	D	2703	Naon	B9D6855-A	 	Ph 		603	NaVa	F8 V	{ 2 }	(77B-1)	[5A75]	Be	0	-539

1105	Knae	D	2705	Zaedhoeodzi	B200586-8	 	Ni Va 		623	Va	K5 V	{ 0 }	(G42-1)	[]	B	0	0
1201	Knae	D	2705	Zaedhoeodzi	X200000-8	 	Di Va 		023	Va	K5 V	{ -3 }	(G00+2)	[0000]	B	0	32
1447	Knae	D	2705	Zaedhoeodzi	X200000-8	 	Di Va 		023	Wild	K5 V	{ -3 }	(G00+1)	[0000]	B	0	16
1508	Knae	D	2705	Zaedhoeodzi	X200000-8	 	Di Va 		023	Wild	K5 V	{ -3 }	(G00+2)	[0000]	B	0	32
1900	Knae	D	2705	Zaedhoeodzi	B200100-9	 	Lo Va 		123	NaVa	K5 V	{ 0 }	(G00+1)	[115A]	B	0	16

1105	Knae	D	2707	Zoraung	C896432-9	 	Ni Pa 		600	Va	M3 V	{ 0 }	(831+2)	[]	Bc	0	0
1201	Knae	D	2707	Zoraung	X896473-2	 	Ni Pa 	B	300	Va	M3 V	{ -3 }	(830+4)	[6152]	Bc	0	96
1447	Knae	D	2707	Zoraung	X896000-2	 	Di 		000	Wild	M3 V	{ -3 }	(800+5)	[0000]	B	0	40
1508	Knae	D	2707	Zoraung	X896000-2	 	Di 		000	Wild	M3 V	{ -3 }	(800-5)	[0000]	B	0	-40
1900	Knae	D	2707	Zoraung	C896853-9	 	Pa Pi Ph 		100	NaVa	M3 V	{ 0 }	(877-1)	[986B]	BcDe	0	-392

1105	Knae	H	2714	Suniaen	X424444-2	 	Ni 		913	VA	K7 V M0 V	{ 0 }	(935-1)	[]	B	0	0
1201	Knae	H	2714	Suniaen	X424000-2	 	Di 		013	VA	K7 V M0 V	{ -3 }	(900-4)	[0000]	B	0	-36
1447	Knae	H	2714	Suniaen	X424000-2	 	Di 		013	Wild	K7 V M0 V	{ -3 }	(900+3)	[0000]	B	0	27
1508	Knae	H	2714	Suniaen	X424000-2	 	Di 		013	Wild	K7 V M0 V	{ -3 }	(900+3)	[0000]	B	0	27
1900	Knae	H	2714	Suniaen	A424976-D	 	Hi In 		513	NaVa	K7 V M0 V	{ 4 }	(D8E-1)	[8D5G]	BEf	0	-1456

1105	Knae	H	2717	Ghogvuon	E488543-6	 	Ag Pr Ni 		804	VA	G5 V M4 V	{ 0 }	(C46-5)	[]	BcC	0	0
1201	Knae	H	2717	Ghogvuon	X488511-3	 	Ag Pr Ni 	B	504	VA	G5 V M4 V	{ -2 }	(C41-4)	[5363]	BcC	0	-192
1447	Knae	H	2717	Ghogvuon	X488421-0	 	Ni Pa 		204	Wild	G5 V M4 V	{ -3 }	(C32+1)	[6163]	Bc	0	72
1508	Knae	H	2717	Ghogvuon	X488478-1	 	Ni Pa 		304	Wild	G5 V M4 V	{ -3 }	(C30+5)	[1132]	Bc	0	180
1900	Knae	H	2717	Ghogvuon	B488544-A	 	Ag Pr Ni 		404	NaVa	G5 V M4 V	{ 2 }	(G48+1)	[473B]	BcC	0	512

1105	Knae	L	2721	Ghasa	C785242-6	 	Ga Lo 		615	VA	F0 V M2 V	{ 0 }	(910+2)	[]	B	0	0
1201	Knae	L	2721	Ghasa	D785220-3	 	Ga Lo 	B	515	VA	F0 V M2 V	{ -3 }	(910-4)	[1192]	B	0	-36
1447	Knae	L	2721	Ghasa	D785000-3	 	Di Ga 		015	Wild	F0 V M2 V	{ -3 }	(900-1)	[0000]	B	0	-9
1508	Knae	L	2721	Ghasa	D785000-3	 	Di Ga 		015	Wild	F0 V M2 V	{ -3 }	(900+5)	[0000]	B	0	45
1900	Knae	L	2721	Ghasa	E7858C9-3	 	Ga Pa Ri Ph 		215	NaVa	F0 V M2 V	{ -1 }	(974+1)	[6772]	BcCe	0	252

1105	Knae	L	2722	Zaenotsae	C330679-6	 	De Na Po Ni 		300	VA	M7 V	{ 0 }	(853-1)	[]	B	0	0
1201	Knae	L	2722	Zaenotsae	X330000-6	 	De Di Na Po 		000	VA	M7 V	{ -3 }	(800+3)	[0000]	B	0	24
